index(discard),year,bechdel_rating,title,imdb_id
8895,2017,3,Tuntematon sotilas,4065552
8896,2017,3,Hostiles,5478478
8897,2017,3,Daddy&#39;s Home 2,5657846
8898,2017,3,"Roman J. Israel, Esq.",6000478
8899,2017,3,Beach Rats,6303866
8900,2017,3,Mayhem,4348012
8901,2017,3,Ferdinand,3411444
8902,2017,1,Loving Vincent,3262342
8903,2017,3,Mom and Dad,5462326
8904,2017,1,1922,6214928
8905,2017,1,Going In Style,2568862
8906,2017,3,"Killing of a Sacred Deer, The",5715874
8907,2017,3,I Can Speak,7342204
8908,2017,1,Singwa hamgge,7160070
8909,2017,3,Fun Mom Dinner,5829040
8910,2017,3,A Bad Moms Christmas,6359956
8911,2017,3,Thoroughbreds,5649108
8912,2017,3,"Post, The",6294822
8913,2017,3,Thelma,6304046
8914,2017,3,Ava,6194530
8915,2017,2,Lucky,5859238
8916,2017,1,You Were Never Really Here,5742374
8917,2017,3,I Kill Giants,4547194
8918,2017,1,My Friend Dahmer,2291540
8919,2017,0,"Ritual, The",5638642
8920,2017,3,"Glass Castle, The",2378507
8921,2017,1,Baywatch,1469304
8922,2017,3,Fist Fight,3401882
8923,2017,2,How to Be a Latin Lover,4795124
8924,2017,1,Petit paysan,6805302
8925,2017,3,Flower,2582784
8926,2017,3,You Get Me,5539054
8927,2017,1,A Dog&#39;s Purpose,1753383
8928,2017,1,All Eyez On Me,1666185
8929,2017,3,Sharknado 5: Global Swarming,6298780
8930,2017,1,"Endless, The",3986820
8931,2017,3,"Breadwinner, The",3901826
8932,2017,0,Diary of a Wimpy Kid: The Long Haul,6003368
8933,2017,3,Canaries,4082644
8934,2017,3,"Escape, The",6069126
8935,2017,3,Djam,6814914
8936,2017,1,First Reformed,6053438
8937,2017,0,God&#39;s Own Country,5635086
8938,2017,2,A Man Wanted (Hatooly Ragel),6539420
8939,2017,3,"Mountain Between Us, The",2226597
8940,2017,3,That&#39;s Not Me,4738802
8941,2017,1,Borg vs McEnroe,5727282
8942,2017,0,MFKZ,4717402
8943,2017,3,Apostasy,4729896
8944,2017,3,Disobedience,6108178
8945,2017,3,Gemini,5795086
8946,2017,2,Maximilian,5833846
8947,2017,3,Karera ga honki de amu toki wa (Close Knit),5633706
8948,2017,3,Signature Move,5328952
8949,2017,3,Embrasse-moi!,6441072
8950,2017,2,Mark Felt: The Man Who Brought Down the White House,5175450
8951,2017,1,Godard Mon Amour,5687334
8952,2017,1,Ghost Stories,5516328
8953,2017,2,Rings,0498381
8954,2017,3,"Wife, The",3750872
8955,2017,3,Secret Superstar,6108090
8956,2017,3,El libro de Lila,6870750
8957,2017,3,Gekijoban Fairy Tail: Dragon Cry,6548966
8958,2017,3,Unicorn Store,2338454
8959,2017,3,Jusqu&#39;a la garde (Custody),6002232
8960,2017,1,Posoki (Directions),6467968
8961,2017,3,"Bride, The",6095090
8962,2017,3,Shelter,6249434
8963,2017,3,Mr. Roosevelt,6212496
8964,2017,3,Mary Shelley,3906082
8965,2017,2,Goon: Last of the Enforcers,2417712
8966,2017,0,War Machine,4758646
8967,2017,0,Cold Skin,1034385
8968,2017,2,Burning Sands,5826432
8969,2017,3,Princess Cyd,6053440
8970,2017,0,Il demone di Laplace,5791732
8971,2017,0,Tigers Are Not Afraid,4823434
8972,2017,1,OtherLife,4693358
8973,2017,2,Back to Burgundy (Ce que nous lie),5247704
8974,2017,1,Bon Cop Bad Cop 2,4738174
8975,2017,3,Euphoria,5698320
8976,2017,3,"Midwife, The",5348236
8977,2017,2,Sun Dogs,5665452
8978,2017,3,Anna and the Apocalypse,6433880
8979,2017,3,"Lears, The",5651952
8980,2017,1,Western,5157326
8981,2017,3,"Ant&oacute;nio Um, Dois, Tr&Ecirc;s",6275840
8982,2017,1,Lean on Pete,5340300
8983,2017,3,"Cured, The",3463106
8984,2017,3,A Royal Winter,6387232
8985,2017,3,Get My Gun,5833412
8986,2017,3,Stephanie,3829378
8987,2017,3,12 feet deep,5143226
8988,2017,3,"Beyond, The",5723416
8989,2017,0,What Did Jack Do?,11644096
8990,2017,0,Bigfoot: Blood Trap,3901340
8991,2017,3,Novitiate,4513316
8992,2017,3,Landline,5737862
8993,2017,3,"Female Brain, The",5752360
8994,2017,3,Barbie Video Game Hero,6185658
8995,2017,3,Tragedy Girls,3859272
8996,2017,3,Different Flowers,6096194
8997,2017,2,Fate/Stay Night: Heaven&#39;s Feel - I. Presage Flower,6129999014
8998,2017,3,Outside In,7260048
8999,2017,1,"Assignment, The",5034474
9000,2017,3,"Bar, The",5121816
9001,2017,0,Open Water 3: Cage Dive,4126568
9002,2017,2,Dead Body,3844962
9003,2017,3,"Bold, the Corrupt, and the Beautiful, The",7479784
9004,2018,3,Ocean&#39;s 8,5164214
9005,2018,3,Truth or Dare,6772950
9006,2018,3,Leave No Trace,3892172
9007,2018,3,Pacific Rim: Uprising,2557478
9008,2018,3,Red Sparrow,2873282
9009,2018,3,Hereditary,7784604
9010,2018,3,Maze Runner: The Death Cure,4500922
9011,2018,3,Black Panther,1825683
9012,2018,3,Love per square foot,7853242
9013,2018,1,Early Man,4701724
9014,2018,3,Annihilation,2798920
9015,2018,3,Game Night,2704998
9016,2018,3,"Cloverfield Paradox, The",2548396
9017,2018,1,"Love, Simon",5164432
9018,2018,3,Hearts Beat Loud,7158430
9019,2018,3,Z-O-M-B-I-E-S,6878820
9020,2018,3,Isle of Dogs,5104604
9021,2018,2,When We First Met,5783956
9022,2018,3,Tomb Raider,1365519
9023,2018,3,Ready Player One,1677720
9024,2018,3,My Little Pony Equestria Girls: Forgotten Friendship,7869818
9025,2018,3,"Heiresses, The",7875464
9026,2018,2,"Titan, The",4986098
9027,2018,3,Life of the Party,5619332
9028,2018,3,A Quiet Place,6644200
9029,2018,1,En guerre,7555774
9030,2018,3,Avengers: Infinity War,4154756
9031,2018,3,"Guernsey Literary and Potato Peel Pie Society, The",1289403
9032,2018,1,Sorry to Bother You,5688932
9033,2018,3,"Kissing Booth, The",3799232
9034,2018,0,Pass Over,7768846
9035,2018,2,Deadpool 2,5463162
9036,2018,0,Au poste!,7156222
9037,2018,3,Ant-Man and the Wasp,5095030
9038,2018,3,Tully,5610554
9039,2018,1,American Animals,6212478
9040,2018,2,Solo: A Star Wars Story,3778644
9041,2018,1,"Man Who Killed Don Quixote, The",1318517
9042,2018,3,Tag,2854926
9043,2018,3,Incredibles 2,3606756
9044,2018,3,Kaala,6929642
9045,2018,2,Alex Strangelove,5688996
9046,2018,3,Set It Up,5304992
9047,2018,3,Jurassic World: Fallen Kingdom,4881806
9048,2018,3,Mamma Mia! Here We Go Again,6911608
9049,2018,1,Mission Impossible: Fallout,4912910
9050,2018,3,"First Purge , The",6133466
9051,2018,3,Teen Titans Go! To the Movies,7424200
9052,2018,3,Woman at War,7279188
9053,2018,1,Blindspotting,7242142
9054,2018,3,Eighth Grade,7014006
9055,2018,3,"Spy Who Dumped Me, The",6663582
9056,2018,2,Christopher Robin,4575576
9057,2018,3,I Feel Pretty,6791096
9058,2018,3,BlacKkKlansman,7349662
9059,2018,3,"Meg, The",4779682
9060,2018,3,Crazy Rich Asians,3104988
9061,2018,3,"Darkest Minds, The",4073790
9062,2018,3,Rampage,2231461
9063,2018,2,Le monde est a toi,6892462
9064,2018,1,Patient Zero,3458254
9065,2018,3,To All the Boys I&#39;ve Loved Before,3846674
9066,2018,0,Alpha,4244998
9067,2018,3,Carmen y Lola,7485508
9068,2018,3,6 Balloons,6142496
9069,2018,0,Burning,7282468
9070,2018,3,Sheherazade,8459250
9071,2018,2,"Wild Pear Tree, The",6628102
9072,2018,3,Slender Man,5690360
9073,2018,1,"Predator, The",3829266
9074,2018,3,A Simple Favor,7040874
9075,2018,3,My hero academia: Two heroes,7745068
9076,2018,3,Nappily Ever Aftet,0365545
9077,2018,1,Johnny English Strikes Again,6921996
9078,2018,1,"House with a Clock in Its Walls, The",2119543
9079,2018,3,Smallfoot,6182908
9080,2018,3,A Star Is Born,1517451
9081,2018,1,Venom,1270797
9082,2018,3,Red Joan,7615302
9083,2018,3,Blockers,2531344
9084,2018,3,Sierra Burgess Is a Loser,3120280
9085,2018,0,An Elephant Sitting Still (Da xiang xi di er zuo),8020896
9086,2018,3,Apostle,6217306
9087,2018,3,First Man,1213641
9088,2018,3,Halloween,1502407
9089,2018,3,"Girl in the Spider&#39;s Web, The",5177088
9090,2018,3,A Wrinkle in Time,1620680
9091,2018,3,Mandy,6998518
9092,2018,2,Bohemian Rhapsody,1727824
9093,2018,3,Suspiria,1034415
9094,2018,1,Searching,7668870
9095,2018,2,En liberte!,7534068
9096,2018,3,Book Club,6857166
9097,2018,2,Jefe,7527538
9098,2018,1,Spider-Man : Into the Spider-Verse,4633694
9099,2018,2,Fantastic Beasts: The Crimes of Grindelwald,4123430
9100,2018,3,Can You Ever Forgive Me?,4595882
9101,2018,3,Please Stand By,4652650
9102,2018,3,"Favourite, The",5083738
9103,2018,3,Widows,4218572
9104,2018,3,Ralph Breaks the Internet,5848272
9105,2018,1,Hold the Dark,5057140
9106,2018,3,Aquaman,1477834
9107,2018,1,"Ballad of Buster Scruggs, The",6412452
9108,2018,3,"Hate U Give, The",5580266
9109,2018,1,Mid90s,5613484
9110,2018,3,Dog Days,7365604
9111,2018,1,Green Book,6966692
9112,2018,3,Dumplin&#39;,4878482
9113,2018,3,Bella Ciao!,5861756
9114,2018,3,Creed II,6343314
9115,2018,3,Wildling,5085924
9116,2018,3,Colette,5437928
9117,2018,3,Roma,6155172
9118,2018,3,Mortal Engines,1571234
9119,2018,3,Mary Queen of Scots,2328900
9120,2018,3,Bird Box,2737304
9121,2018,3,Mary Poppins Returns,5028340
9122,2018,2,Vice,6266538
9123,2018,1,"Old Man &amp; the Gun, The",2837574
9124,2018,3,Skate Kitchen,7545566
9125,2018,1,Free Solo,7775622
9126,2018,3,Overboard,1563742
9127,2018,3,Bumblebee,4701182
9128,2018,3,On the Basis of Sex,4669788
9129,2018,3,If Beale Street Could Talk,7125860
9130,2018,3,Cold War,6543652
9131,2018,3,Ben Is Back,7545524
9132,2018,3,Rafiki,8286894
9133,2018,3,L&#39;animale,6169920
9134,2018,3,"Miseducation of Cameron Post, The",6257174
9135,2018,3,Dude,3458510
9136,2018,3,Shoplifters,8075192
9137,2018,3,Andid edlilega (And Breathe Normally),6776106
9138,2018,1,"Sisters Brothers, The",4971344
9139,2018,3,Stan &amp; Ollie,3385524
9140,2018,2,"Mule, The",7959026
9141,2018,3,First Match,6061074
9142,2018,3,Cam,8361028
9143,2018,1,Dead in a Week: Or Your Money Back,3525168
9144,2018,3,"Nutcracker and the Four Realms, The",5523010
9145,2018,1,A private war,2368254
9146,2018,3,"Miracle Season, The",5427194
9147,2018,3,Assassination Nation,6205872
9148,2018,3,Greta,2639336
9149,2018,1,La chute de l&#39;empire americain,7231342
9150,2018,3,Instant Family,7401588
9151,2018,3,Vox Lux,5960374
9152,2018,3,Quien te cantara,6485304
9153,2018,1,Robin Hood,4532826
9154,2018,3,Don&#39;t Leave Home,6842126
9155,2018,3,Bullitt County,6140148
9156,2018,0,Destination Wedding,6987770
9157,2018,2,"Death and Life of John F. Donovan, The",4042818
9158,2018,3,Destroyer,7137380
9159,2018,1,Tito e os Passaros,8327492
9160,2018,3,My Little Pony Equestria Girls: Rollercoaster of Friendship,8717590
9161,2018,2,"Front Runner, The",7074886
9162,2018,3,Wild Rose,5117428
9163,2018,0,They Shall Not Grow Old,7905466
9164,2018,3,Say My Name,7250378
9165,2018,1,Jonathan,5639446
9166,2018,2,Andhadhun,8108198
9167,2018,2,Den of thieves,1259528
9168,2018,3,Jane Fonda in Five Acts,7689958
9169,2018,3,You,7335184
9170,2018,3,Raazi,7098658
9171,2018,3,Deslembro,8900098
9172,2018,0,It&#39;s a Beautiful Day,8457260
9173,2018,3,"Honor List, The",7237666
9174,2018,0,Genese,8287690
9175,2018,3,Deep Murder,6975598
9176,2018,3,I Like Me,7134690
9177,2018,2,Swiped,4867110
9178,2018,3,Float Like A Butterfly,7636672
9179,2018,1,Black 47,3208026
9180,2018,3,Support the Girls,6859352
9181,2018,0,Sgt. Stubby: An American Hero,5314190
9182,2018,1,Boy Erased,7008872
9183,2018,0,McQueen,6510332
9184,2018,2,Bad Times at the El Royale,6628394
9185,2018,1,Second Act,2126357
9186,2018,1,fifty shade freed,4477536
9187,2018,0,Lords of Chaos,4669296
9188,2018,2,Welcome to Marwen,3289724
9189,2018,3,NIght School,6781982
9190,2018,3,"Chaperone, The",2690226
9191,2018,3,In Fabric,7464188
9192,2018,3,Les invisibles,8633950
9193,2018,1,Simmba,7212726
9194,2018,3,"Happytime Murders, The",1308728
9195,2018,3,Meio Irmao,6678876
9196,2018,3,Egg,7317324
9197,2018,3,La camarista,8331988
9198,2018,2,Constantine: City of Demons,6404896
9199,2018,3,"Public, The",3294746
9200,2018,3,Agapornis,8479120
9201,2018,3,Saints Rest,5936578
9202,2018,1,Tyler Perry&#39;s Acrimony,6063050
9203,2018,3,Senses 1&amp;2,10174382
9204,2018,3,Braven,5001754
9205,2018,3,We Have Always Lived in the Castle,5952138
9206,2018,3,Snapshots,5322168
9207,2018,0,Ted - For karlekens skull,6204018
9208,2018,3,Tau,4357394
9209,2018,3,Hjartat,6164698
9210,2018,0,Innan vintern kommer,7791048
9211,2018,3,"Cake General, The",6889032
9212,2018,3,Amatorer,7893992
9213,2018,0,Toppen av ingenting,6258766
9214,2018,3,La tribu,6708044
9215,2018,3,Ophelia,5690810
9216,2018,3,"Grinch, The",2709692
9217,2018,3,I am Not an Easy Man / Je ne suis pas un homme facile,6857988
9218,2018,1,Rampant,6927152
9219,2018,3,Climax,8359848
9220,2018,3,"Transcendents, The",5980638
9221,2018,3,Banana Split,7755856
9222,2018,3,Diamantino,6522668
9223,2018,3,Capernaum,8267604
9224,2018,3,Gekijo-ban Non Non Biyori: Vacation,7785128
9225,2018,0,Possum,6081670
9226,2018,1,"House That Jack Built, The",4003440
9227,2018,3,"Princess Switch, The",8954732
9228,2018,3,Level 16,4006302
9229,2018,3,"Last Sharknado: It&#39;s About Time, The",8031422
9230,2018,1,In Safe Hands,7543930
9231,2018,3,Tell It to the Bees,7241926
9232,2018,3,Furlough,5291792
9233,2018,1,Delirium,2069797
9234,2018,1,K.G.F: Chapter 1,7838252
9235,2018,3,Ask for Jane,6466058
9236,2018,2,Upgrade,6499752
9237,2018,1,Deep Blue Sea 2,7086706
9238,2018,3,Master Z: The Ip Man Legacy,7262882
9239,2018,0,Anon,5397194
9240,2018,3,"Breaker Upperers, The",6728096
9241,2018,3,She-Ra and the Princesses of Power,7745956
9242,2018,3,"Fortnite: Battle, Build, Survive!",11791228
9243,2018,1,Bethany Hamilton: Unstoppable,6435258
9244,2018,3,Bearkittens,7225144
9245,2018,3,Undertow,6342316
9246,2018,0,"Boat, The",7468616
9247,2018,3,What Keeps You Alive,7073710
9248,2018,3,Zoe,6010628
9249,2018,3,Timeless,5511582
9250,2018,3,Mirage,6908274
9251,2018,3,Daphne &amp; Velma,7689052
9252,2018,3,"Strangers: Prey At Night, The",1285009
9253,2018,2,Ast&eacute;rix: Le secret de la potion magique (Asterix: The Secret of the Magic Potion),8001346
9254,2018,3,Wild Nights with Emily,5176580
9255,2018,1,Luke Cage,3322314
9256,2018,3,Sherlock Gnomes,2296777
9257,2018,3,Next Gen,7133686
9258,2018,3,I Want to Eat Your Pancreas,7236034
9259,2018,1,Lizzie,5160938
9260,2018,3,Life Itself,5989218
9261,2018,3,"Death of Superman, The",7167658
9262,2018,1,Operation Finale,5208252
9263,2018,0,Death Toilet,8760724
9264,2018,3,Where Hands Touch,1235187
9265,2018,3,Charlie Says,1759744
9266,2018,1,Persona 5 The Animation,8010544
9267,2018,3,Fast Color,6418778
9268,2018,3,"Tower, The",5847768
9269,2018,1,No me digas solterona,
9270,2018,1,Oceans 8,
9271,2018,1,Beautiful Boy,1226837
9272,2018,0,Hanalei Bay,8332772
9273,2018,3,Hotel Artemis,5834262
9274,2018,0,Overlord,4530422
9275,2018,1,Bad Samaritan,3203528
9276,2018,1,Batman Ninja,7451284
9277,2018,1,Batman: Gotham By Gaslight,7167630
9278,2018,0,Fauve,7467476
9279,2018,3,Freaks,8781414
9280,2018,3,Agatha and the Truth of Murder,9381998
9281,2018,3,How to be really bad,5571754
9282,2018,2,Hotel Mumbai,5461944
9283,2018,3,High Life,4827558
9284,2018,3,Peter Rabbit,5117670
9285,2019,0,Rim of the World,8179388
9286,2019,2,How to Train Your Dragon: The Hidden World,2386490
9287,2019,2,We Are Little Zombies,9358120
9288,2019,1,"Kid Who Would Be King, The",6811018
9289,2019,2,Polar,4139588
9290,2019,3,Close,5316540
9291,2019,1,Serenity,6476140
9292,2019,3,Soni,6078866
9293,2019,3,Us,6857112
9294,2019,1,Cold Pursuit,5719748
9295,2019,3,"Wandering Earth (Liu Lang Di Qiu), The",7605074
9296,2019,3,Alita: Battle Angel,0437086
9297,2019,3,"Lego Movie 2: The Second Part, The",3513498
9298,2019,3,American Woman,9109492
9299,2019,0,Le chant du loup,7458762
9300,2019,3,Isn&#39;t It Romantic,2452244
9301,2019,3,Captain Marvel,4154664
9302,2019,3,Fighting with My Family,6513120
9303,2019,3,Happy Death Day 2U,8155288
9304,2019,1,Triple Frontier,1488606
9305,2019,3,Shazam!,0448115
9306,2019,1,Gully Boy,2395469
9307,2019,3,My Little Pony: Equestria Girls: Spring Breakdown,8734872
9308,2019,3,Someone Great,8075260
9309,2019,3,Zoombies 2,9670282
9310,2019,3,Avengers: Endgame,4154796
9311,2019,3,"Curse of La Llorona, The",4913966
9312,2019,2,Guava Island,8858104
9313,2019,3,"Silence, The",7315484
9314,2019,3,Miss Bala,5941692
9315,2019,3,Pokemon Detective Pikachu,5884052
9316,2019,3,"Hustle, The",1298644
9317,2019,3,Unplanned,9024106
9318,2019,3,Wine Country,8169446
9319,2019,3,Booksmart,1489887
9320,2019,3,Aladdin,6139732
9321,2019,3,Nancy Drew and the Hidden Staircase,8323104
9322,2019,1,John Wick: Chapter 3 - Parabellum,6146586
9323,2019,3,Ma,7958736
9324,2019,3,Always Be My Maybe,7374948
9325,2019,3,Dark Phoenix,6565702
9326,2019,2,"Perfect Date, The",8201170
9327,2019,3,Late Night,6107548
9328,2019,2,Brightburn,7752126
9329,2019,3,Godzilla: King of the Monsters,3741700
9330,2019,3,I Am Mother,6292852
9331,2019,3,Gisaengchung,6751668
9332,2019,3,Toy Story 4,1979376
9333,2019,3,Annabelle Comes Home,8350360
9334,2019,3,Effigy &#150;&nbsp;Poison and the City,9075008
9335,2019,1,Article 15,10324144
9336,2019,2,Pause,6590856
9337,2019,1,Spider-Man: Far from Home,6320628
9338,2019,3,Midsommar,8772262
9339,2019,3,Anna,7456310
9340,2019,3,"Lion King, The",6105098
9341,2019,3,Crawl,8364368
9342,2019,3,Once Upon a Time ... In Hollywood,7131622
9343,2019,3,Sword of Trust,8484012
9344,2019,3,"Farewell, The",8637428
9345,2019,2,Fast &amp; Furious Presents: Hobbs &amp; Shaw,6806448
9346,2019,3,Animals,4426738
9347,2019,3,Five Feet Apart,6472976
9348,2019,3,Kim Possible,7979492
9349,2019,2,"Art of Racing in the Rain, The",1478839
9350,2019,3,Descendants 3,8022928
9351,2019,3,Pet Sematary,0837563
9352,2019,2,Tolkien,3361792
9353,2019,3,See You Yesterday,8743064
9354,2019,2,Turma da Monica: Lacos,8169552
9355,2019,3,"Where&#39;d You Go, Bernadette",2365580
9356,2019,3,Terminator: Dark Fate,6450804
9357,2019,3,Brittany Runs A Marathon,7671064
9358,2019,3,Dora and the Lost City of Gold,7547410
9359,2019,0,Jawline,8499102
9360,2019,3,Steven Universe: The Movie,10515852
9361,2019,1,Pentagram,7711764
9362,2019,3,Tall Girl,9252508
9363,2019,1,Ad Astra,2935510
9364,2019,3,Bacurau,2762506
9365,2019,3,Ready or Not,7798634
9366,2019,3,Lucy in the Sky,4682804
9367,2019,3,Joker,7286456
9368,2019,3,Canceled,9239816
9369,2019,3,Downton Abbey,6398184
9370,2019,3,Scary Stories to Tell in the Dark,3387520
9371,2019,1,Gemini Man,1025100
9372,2019,0,Ford v Ferrari,1950186
9373,2019,3,Hustlers,5503686
9374,2019,3,Maleficent: Mistress of Evil,4777008
9375,2019,3,"Laundromat, The",5865326
9376,2019,1,"King, The",7984766
9377,2019,3,Portrait of a Lady on Fire,8613070
9378,2019,3,"Gentlemen, The",8367814
9379,2019,1,What Men Want,7634968
9380,2019,3,After,4126476
9381,2019,3,Abominable,6324278
9382,2019,3,Harriet,4648786
9383,2019,2,Marriage Story,7653254
9384,2019,0,"Lighthouse, The",7984734
9385,2019,3,It Chapter 2,7349950
9386,2019,3,Last Christmas,8623904
9387,2019,3,Luce,7616148
9388,2019,1,Klaus,4729430
9389,2019,3,"Knight Before Christmas, The",10060094
9390,2019,3,Jojo Rabbit,2584384
9391,2019,1,Midway,6924650
9392,2019,3,Charlie&#39;s Angels,5033998
9393,2019,3,Knives Out,8946378
9394,2019,3,Motherless Brooklyn,0385887
9395,2019,2,A Beautiful Day in the Neighborhood,3224458
9396,2019,3,Clementine,7311036
9397,2019,2,Queen &amp; Slim,8722346
9398,2019,3,Doctor Sleep,5606664
9399,2019,1,"Irishman, The",1302006
9400,2019,3,Frozen 2,4520988
9401,2019,3,Unbelievable,7909970
9402,2019,0,Les Miserables,10199590
9403,2019,3,Zombieland: Double Tap,1560220
9404,2019,1,Tekst,10767426
9405,2019,3,Satanic Panic,8510350
9406,2019,3,Star Wars: Episode IX - The Rise of Skywalker,2527338
9407,2019,1,Yesterday,8079248
9408,2019,3,Her Smell,7942742
9409,2019,3,Cats,5697572
9410,2019,2,Rambo: Last Blood,1206885
9411,2019,3,Good Boys,7343762
9412,2019,3,A Dog&#39;s Journey,8385474
9413,2019,3,Monos,6062774
9414,2019,3,Little Women,3281548
9415,2019,3,"Aeronauts, The",6141246
9416,2019,2,Uncut Gems,5727208
9417,2019,3,Sorry We Missed You,8359816
9418,2019,1,"Goldfinch, The",3864056
9419,2019,1,"Two Popes, The",8404614
9420,2019,0,1917,8579674
9421,2019,2,Just Mercy,4916630
9422,2019,3,Little Joe,9204204
9423,2019,3,Anya,7488288
9424,2019,3,For Sama,9617456
9425,2019,3,Troop Zero,2404465
9426,2019,0,Cosmos,4477292
9427,2019,3,Jeanne,8669356
9428,2019,0,"Shiny Shrimps, The",6918220
9429,2019,3,Une fille facile,9632590
9430,2019,1,In the Tall Grass,4687108
9431,2019,1,El Camino: A Breaking Bad Movie,9243946
9432,2019,3,Weathering with You,9426210
9433,2019,1,Jumanji: The Next Level,7975244
9434,2019,0,O Filme do Bruno Aleixo,10244726
9435,2019,0,Paddleton,8041276
9436,2019,3,Seberg,1780967
9437,2019,3,Straight Up,8855960
9438,2019,3,Can You Keep A Secret?,8707922
9439,2019,0,i lost my body,9806192
9440,2019,1,"Platform, The",8228288
9441,2019,3,Iron Sky: The Coming Race,3038708
9442,2019,1,"Specials, The",8655470
9443,2019,2,Color Out of Space,5073642
9444,2019,3,Otherhood,4180560
9445,2019,1,7500,6436726
9446,2019,1,Secret Obsession,9419834
9447,2019,1,HELEN,10308528
9448,2019,3,Spies in Disguise,5814534
9449,2019,3,Saand Ki Aankh,8108206
9450,2019,1,Missing Link,6348138
9451,2019,1,Murder Mystery,1618434
